3341,7,3
4386,7,2
3397,7,5
5688,7,4
4767,7,5
2636,7,5
5857,7,3
3955,7,5
2443,7,5
2842,7,5
3009,7,4
2822,7,5
4882,7,4
3169,7,4
4752,7,5
2480,7,5
5879,7,5
4629,7,4
2949,7,5
78,7,5
2802,7,5
3584,7,5
79,7,5
38,7,5
2856,7,4
4243,7,5
5767,7,5
2541,7,5
107,7,5
3114,7,4
1086,7,4
588,7,5
3027,7,5
2940,7,5
429,7,5
5444,7,4
2696,7,5
4498,7,5
4715,7,4
3990,7,5
939,7,4
97,7,5
3325,7,5
69,7,4
1921,7,5
4669,7,5
1858,7,5
3195,7,5
3844,7,5
2699,7,5
325,7,4
2328,7,5
1421,7,4
1214,7,5
4357,7,4
4929,7,3
672,7,5
5293,7,5
324,7,5
5894,7,5
1077,7,5
1171,7,4
248,7,5
1336,7,5
2124,7,5
392,7,5
4150,7,5
2426,7,5
3179,7,5
1592,7,5
2569,7,5
3958,7,5
4158,7,4
4976,7,3
2412,7,5
2494,7,5
3322,7,5
3975,7,5
2532,7,5
3665,7,4
2572,7,3
1414,7,2
1670,7,5
93,7,3
4930,7,5
347,7,3
3745,7,2
4345,7,5
2817,7,5
1660,7,5
5535,7,5
3091,7,4
2952,7,5
1496,7,5
3827,7,5
1788,7,5
3133,7,4
5123,7,1
2590,7,5
3533,7,3
2633,7,5
2548,7,4
1811,7,1
2228,7,5
1168,7,5
2076,7,5
4846,7,5
3237,7,5
4189,7,5
975,7,5
5547,7,5
3081,7,2
4272,7,5
480,7,2
460,7,2
3400,7,5
432,7,5
554,7,5
2319,7,5
66,7,4
1761,7,5
5352,7,5
1330,7,5
3236,7,4
1700,7,5
3028,7,5
1871,7,5
2468,7,5
4990,7,5
3882,7,5
2589,7,4
4444,7,5
783,7,5
4117,7,5
4998,7,5
1500,7,5
4032,7,5
4097,7,4
649,7,5
1328,7,4
2286,7,5
2417,7,1
2783,7,5
1477,7,5
1351,7,4
4286,7,5
4647,7,5
1597,7,5
1284,7,2
1231,7,5
1024,7,2
3073,7,5
2062,7,5
5648,7,1
2879,7,5
5645,7,5
2958,7,5
4397,7,5
1202,7,5
1164,7,5
4602,7,4
3340,7,5
1762,7,2
5030,7,4
1055,7,1
1343,7,4
3800,7,4
4922,7,4
2718,7,5
5344,7,5
2224,7,4
1027,7,2
1239,7,5
317,7,4
3728,7,5
220,7,5
1798,7,5
1982,7,3
5781,7,5
2485,7,5
4009,7,5
1705,7,4
2422,7,5
5025,7,1
5243,7,5
1790,7,5
956,7,4
425,7,5
1621,7,4
2599,7,3
5324,7,5
1174,7,5
5341,7,5
1269,7,5
222,7,4
3928,7,4
5049,7,4
2727,7,4
1112,7,5
1152,7,4
5102,7,4
4992,7,5
3771,7,5
190,7,5
1225,7,5
262,7,5
226,7,5
4923,7,5
2012,7,5
3860,7,5
4281,7,5
973,7,4
435,7,5
2858,7,5
4868,7,5
4936,7,5
3874,7,5
3908,7,5
274,7,3
3587,7,5
5617,7,5
5449,7,5
4619,7,4
2101,7,5
4863,7,5
15,7,5
1338,7,4
1273,7,5
5743,7,4
3260,7,3
4888,7,4
4183,7,1
732,7,5
2452,7,4
5562,7,5
5527,7,1
1288,21,5
668,21,5
5295,21,5
1325,21,5
3984,21,5
903,21,5
4333,21,5
1096,21,5
1569,21,5
3427,21,1
2767,21,5
1429,21,5
1596,21,5
5644,21,5
2602,21,5
736,21,5
2958,21,5
4311,21,4
1317,21,5
5621,21,5
2146,21,5
3225,21,5
1187,21,3
4841,21,5
606,21,5
5146,21,5
2351,21,5
1521,21,5
1453,21,4
4871,21,5
185,21,5
3822,21,5
2487,21,5
179,21,5
2055,21,5
303,21,4
188,21,4
803,21,5
3640,21,3
5215,21,4
1436,21,5
134,21,5
164,21,5
5337,21,5
1973,21,5
5327,21,5
1079,21,5
5875,21,5
785,21,5
4875,21,5
5235,21,5
4186,21,5
445,21,5
2552,21,5
2742,21,5
348,21,5
1942,21,5
16,21,5
4626,21,5
3635,21,5
5540,21,5
4031,21,4
4185,21,5
2677,21,5
493,21,5
1752,21,5
1165,21,5
2725,21,5
812,21,5
4724,21,5
4505,21,5
2252,21,4
2026,21,5
5210,21,5
1679,21,5
153,21,5
5694,21,5
4279,21,5
4481,21,5
3398,21,5
4147,21,5
5748,21,5
1685,21,5
3076,21,5
1097,21,5
747,21,5
2135,21,1
5393,21,5
1038,21,5
5289,21,5
717,21,5
5096,21,5
2754,21,5
2423,21,5
3927,21,5
4238,21,5
4156,21,5
5655,21,5
4734,21,4
2530,21,5
3310,21,5
214,21,5
1419,21,5
5912,21,5
2352,21,5
165,21,5
4562,21,5
555,21,5
3578,21,5
1060,21,5
1980,21,5
1350,21,5
5631,21,5
784,21,5
741,21,4
4026,21,5
3434,21,5
4578,21,5
2535,21,5
1699,21,2
5083,21,5
3206,21,5
1866,21,5
2755,21,5
4744,21,5
4227,21,5
2796,21,5
4954,21,5
4800,21,5
4051,21,5
3932,21,5
2210,21,5
5509,21,5
1993,21,5
4092,21,5
4056,21,5
399,21,5
521,21,4
1845,21,5
3501,21,5
5075,21,5
3886,21,5
3594,21,5
2694,21,5
4181,21,5
1972,21,5
452,21,5
4450,21,5
3214,21,5
5800,21,4
1051,21,5
2607,21,5
4897,21,5
2276,21,5
3272,21,5
5632,21,5
2938,21,5
4100,21,2
3465,21,2
891,21,5
1682,21,5
1669,21,5
2362,21,5
4022,21,5
3357,21,5
2901,21,5
5580,21,5
3834,21,3
5746,21,5
1023,21,5
103,21,4
5497,21,5
5715,21,4
3007,21,5
3567,21,4
4078,21,5
914,21,5
4103,21,3
2824,21,5
3913,21,4
5247,21,5
4326,21,5
4324,21,5
2440,21,3
136,21,5
3407,21,4
3795,21,5
4678,21,5
1572,21,5
4803,21,5
305,21,5
2911,21,5
525,21,5
2870,21,5
1220,21,5
650,21,5
170,21,5
2153,21,5
2016,21,5
1225,21,5
3804,21,5
4448,21,5
795,21,2
2841,21,5
4749,21,4
4329,21,2
63,21,4
4434,21,5
1576,21,5
5172,21,5
3859,21,5
175,21,5
4478,21,5
972,21,5
2376,21,5
567,21,5
2303,21,5
1776,21,5
3967,21,5
5756,21,5
4165,21,5
1823,21,5
3608,21,5
3506,21,5
2099,21,3
3855,21,5
1364,21,5
4637,21,5
2606,21,5
2932,21,5
815,21,5
904,21,5
490,21,5
1789,21,5
590,21,5
4506,21,5
2341,21,5
3224,21,5
285,21,5
5471,21,5
82,21,5
2622,21,4
4268,21,3
4404,21,5
3623,21,5
3461,21,5
5020,21,5
5205,21,5
2141,21,5
422,21,4
4532,21,5
3937,21,5
1478,21,5
2078,21,5
3082,21,5
4410,21,5
3020,21,5
1849,21,5
2322,21,5
665,21,5
4984,21,5
2687,21,5
1431,21,5
2515,21,5
3177,21,5
3226,21,5
3264,21,5
3947,21,5
627,21,2
1498,21,5
3466,21,5
2461,21,5
1443,21,5
1635,21,5
4810,21,5
273,21,5
3017,21,5
3666,21,5
1232,21,5
1648,21,4
2293,21,5
239,21,5
1770,21,5
5819,21,5
2751,21,5
5004,21,5
2366,21,3
5193,21,5
3292,21,5
4509,21,5
4037,21,5
5464,21,5
1408,21,5
5729,21,5
3201,21,5
577,21,5
4731,21,5
4587,21,5
5484,21,5
81,21,5
1729,21,5
1782,21,5
654,21,5
5545,21,5
4795,21,5
4093,21,5
159,21,5
5242,21,5
4209,21,5
1319,21,5
106,21,5
3583,21,5
4653,21,5
1712,21,5
5190,21,5
1968,21,5
5106,21,5
1619,21,5
263,21,5
4568,21,5
5436,21,5
719,21,5
4558,21,5
582,21,5
1135,21,5
5566,21,5
1101,21,2
1061,21,5
2256,21,4
3024,21,5
2232,21,5
5181,21,5
2311,21,5
1495,21,5
92,21,5
2821,21,4
5861,21,5
3228,21,5
4336,21,5
2816,21,5
897,21,5
5005,21,5
2011,21,5
3159,21,5
550,21,5
1330,21,5
1683,21,5
4306,21,5
437,21,1
3287,21,5
340,21,5
4346,21,5
3775,21,5
2025,21,1
2472,21,5
3203,21,4
3734,21,5
4858,21,3
5320,21,1
561,21,5
848,21,5
1836,21,5
55,21,5
137,21,5
834,21,5
3802,21,5
5466,21,5
2380,21,5
517,21,5
3848,21,5
5491,21,5
4711,21,5
3600,21,5
3754,21,1
5322,21,4
5078,21,5
5488,21,5
2443,21,5
5572,21,5
1958,21,5
4845,21,5
1484,21,5
3440,21,4
4691,21,3
3601,21,5
466,21,5
2001,21,2
2057,21,5
1780,21,5
1366,21,5
376,21,5
2382,21,5
2072,21,5
649,21,5
876,21,5
2272,21,5
5300,21,5
2398,21,4
2155,21,5
2110,21,5
4277,21,5
4254,21,5
4375,21,5
2355,21,5
5240,21,5
98,21,5
3698,21,1
5122,21,5
1556,21,5
1481,21,5
4473,21,5
818,21,5
4139,21,5
4160,21,5
1200,21,5
309,21,5
3043,21,2
4091,21,5
2631,21,5
4323,21,4
3904,21,5
5262,21,5
4899,21,5
4938,21,5
2390,21,3
732,21,5
1121,21,5
1912,21,1
5728,21,4
2054,21,1
306,21,5
4258,21,5
5575,21,5
5136,21,5
3816,21,5
3783,21,3
5635,21,5
5389,21,4
2359,21,5
2568,21,3
3444,21,5
100,21,5
2685,21,5
3644,21,5
5087,21,4
3211,21,5
5311,21,5
2798,21,5
1362,21,5
724,21,1
5880,21,5
5230,21,5
4543,21,5
4025,21,3
4314,21,5
3836,21,5
502,21,5
3212,21,5
2556,21,5
5725,21,4
637,21,5
2910,21,5
1792,21,5
557,21,5
2588,21,5
3045,21,5
2826,21,5
5658,21,4
1169,21,5
2052,21,5
5804,21,5
1078,21,5
4234,21,3
2460,21,5
3817,21,5
4878,21,5
205,21,5
2207,21,5
2579,21,5
3687,21,5
102,21,5
2817,21,5
1783,21,3
4192,21,5
4571,21,5
5258,21,4
2985,21,5
642,21,5
797,21,5
5772,21,5
5395,21,5
2815,21,5
1289,21,5
1730,21,5
3701,21,5
1946,21,5
760,21,5
4087,21,5
1041,21,5
3204,21,5
2526,21,5
3230,21,5
3797,21,5
177,21,5
1226,21,5
3861,21,5
4441,21,5
4059,21,5
4373,21,5
4575,21,5
2344,21,3
4821,21,5
2283,21,5
3056,21,5
2874,21,5
3416,21,5
5830,21,5
133,21,5
5035,21,5
2714,21,5
571,21,5
4907,21,5
2480,21,5
3792,21,5
4767,21,5
1501,21,5
576,21,5
990,21,5
991,21,5
2339,21,5
3863,21,5
5651,21,1
2053,21,5
893,21,5
3881,21,5
1750,21,5
351,21,5
2335,21,5
1163,21,5
3270,21,5
5144,21,5
845,21,5
1690,21,4
1390,21,5
4302,21,5
2809,21,5
1348,21,5
1111,21,5
4077,21,3
3667,21,5
2613,21,5
5280,21,5
905,21,5
3477,21,4
431,21,5
2664,21,5
790,21,5
2629,21,5
71,21,5
2097,21,4
2502,21,5
322,21,5
4221,21,5
397,21,5
685,21,4
5114,21,5
540,21,5
3820,21,5
560,21,5
2132,21,5
995,21,5
2614,21,5
3830,21,5
5569,21,5
3069,21,5
1171,21,4
2575,21,5
1349,21,5
3079,21,5
1588,21,1
5178,21,2
5028,21,5
2701,21,5
690,21,5
3678,21,5
1373,21,5
3599,21,5
242,21,4
1402,21,5
2787,21,5
3219,21,3
4574,21,5
857,21,5
545,21,5
4260,21,5
2371,21,5
1461,21,5
4528,21,5
1048,21,5
4013,21,5
5763,21,5
3037,21,5
1238,21,5
1009,21,5
3850,21,5
3892,21,5
3273,21,5
3160,21,5
1731,21,5
2467,21,5
1674,21,5
4456,21,5
3523,21,5
1271,21,5
3328,21,5
953,21,5
3724,21,3
3595,21,5
1099,21,5
2389,21,5
4980,21,3
1459,21,5
1067,21,5
2262,21,1
2653,21,5
418,21,5
18,21,5
2048,21,5
1990,21,5
2211,21,5
2350,21,5
1732,21,5
1194,21,5
5417,21,5
5617,21,5
5159,21,5
481,21,5
2291,21,5
3342,21,5
4363,21,4
2941,21,5
4836,21,5
683,21,5
126,21,5
3015,21,3
5463,21,3
4381,21,5
3113,21,5
1718,21,5
4477,21,5
3821,21,5
2363,21,5
3742,21,5
3171,21,5
5431,21,5
1636,21,5
2492,21,5
5204,21,5
4733,21,5
4663,21,5
1190,21,4
1623,21,5
584,21,5
5537,21,5
4342,21,4
2918,21,5
4436,21,5
3920,21,5
5245,21,5
1142,21,5
5801,21,5
463,21,5
3781,21,5
3189,21,5
5238,21,5
5015,21,5
4569,21,5
4624,21,5
1082,21,4
4219,21,5
3537,21,5
816,21,5
3329,21,5
2337,21,5
4502,21,5
5439,21,4
4726,21,4
4123,21,5
5619,21,5
4940,21,5
648,21,5
4316,21,5
4783,21,5
1259,21,5
2482,21,5
2298,21,5
2022,21,5
2590,21,5
3660,21,5
1148,21,2
1428,21,5
4435,21,5
4762,21,5
4437,21,5
2288,21,5
1559,21,5
4544,21,5
2678,21,2
2172,21,5
4368,21,5
691,21,5
2186,21,3
3509,21,4
60,21,4
709,21,5
2649,21,5
2604,21,5
5072,21,5
65,21,4
3123,21,5
1299,21,5
4009,21,5
1847,21,5
4461,21,5
492,21,5
5052,21,5
4773,21,5
3749,21,5
5588,21,5
5733,21,5
808,21,5
2902,21,5
5236,21,5
4002,21,5
2421,21,5
2722,21,5
3774,21,1
1471,21,5
4522,21,4
3473,21,5
3003,21,5
3613,21,5
594,21,5
2851,21,5
3472,21,1
4612,21,5
1113,21,5
1577,21,5
1476,21,1
1380,21,4
474,21,5
1466,21,5
1978,21,5
661,21,5
2984,21,5
2876,21,5
1215,21,5
5321,21,5
829,21,5
1180,21,5
4149,21,5
2875,21,3
294,21,3
1550,21,4
776,21,4
2302,21,5
4754,21,5
4695,21,5
2446,21,5
236,21,5
1355,21,3
1829,21,5
2814,21,5
3468,21,3
4207,21,5
1713,21,5
1846,21,5
1558,21,5
5606,21,5
1343,21,5
2173,21,5
1583,21,5
2125,21,5
2447,21,4
3179,21,5
1241,21,5
3777,21,5
3426,21,5
43,21,5
2455,21,5
3142,21,5
427,21,5
5681,21,5
2888,21,5
4424,21,5
3728,21,5
4848,21,5
2199,21,5
4133,21,5
3887,21,5
927,21,5
1652,21,1
4770,21,5
728,21,5
3854,21,5
327,21,5
386,21,4
4999,21,5
4053,21,5
3216,21,5
1488,21,5
1346,21,5
4083,21,5
5789,21,5
4906,21,5
1063,21,5
5135,21,5
4776,21,5
5110,21,4
2609,21,5
4580,21,5
5049,21,5
1857,21,5
3773,21,5
538,21,5
3381,21,5
757,21,5
1982,21,5
2401,21,5
1460,21,5
1850,21,5
4812,21,5
5415,21,5
3087,21,5
1686,21,5
1881,21,5
358,21,5
1834,21,1
1773,21,3
4592,21,5
2840,21,5
1326,21,5
3068,21,5
3828,21,5
3794,21,5
1430,21,5
3756,21,5
644,21,5
3495,21,5
2766,21,5
1748,21,5
2562,21,5
5030,21,5
5740,21,5
3706,21,5
5385,21,5
4551,21,5
4360,21,4
4591,21,5
4159,21,5
5872,21,5
4496,21,5
699,21,5
409,21,5
2791,21,4
4121,21,5
129,21,5
2763,21,5
277,21,5
704,21,5
4665,21,5
1150,23,5
5869,23,5
3293,23,5
2529,23,4
5109,23,4
3942,23,5
3568,23,4
2688,23,5
230,23,5
3458,23,5
17,23,4
4205,23,5
5881,23,5
5033,23,5
687,23,1
2954,23,5
3969,23,3
2294,23,5
1033,23,4
2872,23,4
4668,23,5
5090,23,5
5813,23,5
4459,23,5
711,23,5
5695,23,5
496,23,5
3945,23,5
3507,23,5
3901,23,5
4817,23,5
4979,23,5
2803,23,5
1953,23,5
3231,23,5
394,23,5
3164,23,5
3181,23,5
1547,23,5
5351,23,5
2926,23,5
957,23,5
5229,23,5
4586,23,5
3153,23,5
4814,23,5
5117,23,5
4340,23,5
3630,23,5
505,23,5
5248,23,5
4075,23,4
4577,23,5
700,23,5
1567,23,5
825,23,4
1385,23,5
4213,23,5
2778,23,5
4764,23,5
5079,23,5
3190,23,5
2771,23,5
2524,23,5
5131,23,4
1374,23,5
4524,23,5
5850,23,5
5349,23,5
4127,23,4
3234,23,5
1417,23,5
2184,23,5
155,23,5
3178,23,4
3815,23,5
5043,23,5
1352,23,5
4409,23,5
964,23,5
1308,23,4
2878,23,5
1504,23,5
1515,23,5
4401,23,5
967,23,5
852,23,5
3139,23,5
3832,23,5
1631,23,5
765,23,5
1835,23,5
5064,23,5
3645,23,5
1760,23,5
662,23,5
1479,23,1
4392,23,5
3198,23,5
2859,23,5
3055,23,3
4443,23,5
4188,23,5
3722,23,5
5222,23,5
5678,23,5
321,23,5
2296,23,5
1087,23,3
5687,23,5
1681,23,4
1257,23,4
3482,23,5
118,23,5
4489,23,5
1068,23,2
3974,23,5
1571,23,5
1310,23,5
1733,23,5
838,23,5
4141,23,1
4058,23,5
2254,23,5
2343,23,4
5576,23,5
4918,23,5
3385,23,5
2925,23,5
4157,23,5
1399,23,4
2987,23,5
5785,23,5
1302,23,5
2891,23,5
2734,23,5
4977,23,5
4027,23,5
1497,23,5
5633,23,5
536,23,5
2432,23,4
1667,23,5
1708,23,5
3685,23,5
1022,23,5
5629,23,5
3131,23,5
2619,23,5
162,23,4
5859,23,5
5081,23,3
888,23,5
2465,23,5
3421,23,5
2657,23,5
895,23,5
5112,23,5
5517,23,5
4204,23,5
1786,23,5
2064,23,5
157,23,5
5277,23,5
1493,23,4
3129,23,5
4452,23,5
5115,23,5
2922,23,5
1626,23,5
2536,23,5
3884,23,5
4782,23,5
3675,23,1
4471,23,5
3663,23,5
5510,23,4
4555,23,5
1707,23,5
4840,23,4
873,23,5
2481,23,5
4096,23,5
1398,23,5
1693,23,5
846,23,5
5038,23,5
5867,23,2
602,23,4
3122,23,5
5024,23,5
4136,23,5
1940,23,5
5890,23,3
2759,23,5
3183,23,3
5888,23,4
2484,23,5
3074,23,4
598,23,5
4796,23,5
4061,23,5
4313,23,5
5149,23,5
1483,23,5
889,23,3
2651,23,5
3437,23,5
3334,23,5
4868,23,5
924,23,4
1409,23,5
3296,23,3
3997,23,5
5377,23,5
5252,23,5
733,23,5
4118,23,5
869,23,5
2151,23,5
4449,23,5
2720,23,5
227,23,5
5253,23,5
3729,23,5
2661,23,5
4195,23,5
3080,23,5
1838,23,4
1315,23,5
1175,23,5
3573,23,5
359,23,5
2225,23,5
1863,23,5
509,23,5
4388,23,5
5218,23,5
2315,23,5
1618,23,5
5183,23,3
2082,23,5
451,23,5
1451,23,4
5042,23,2
5536,23,5
346,23,5
2477,23,5
3662,23,4
5618,23,5
5812,23,5
3846,23,5
4350,23,5
1753,23,5
3626,23,5
3558,23,5
4585,23,4
5786,23,4
5659,23,5
3415,23,5
5055,23,5
1397,23,5
2008,23,5
5574,23,5
1652,23,1
4030,23,5
3294,23,5
5583,23,4
4758,23,5
3621,23,5
3451,24,1
2279,24,4
1924,24,5
281,24,5
2780,24,5
5732,24,4
4207,24,4
1128,24,2
785,24,5
5702,24,5
5485,24,5
579,24,5
5249,24,4
802,24,3
2909,24,4
2873,24,2
3324,24,5
4917,24,5
1612,24,3
4182,24,4
3949,24,5
4901,24,4
695,24,5
248,24,5
1201,24,2
5010,24,5
1802,24,4
4225,24,2
5124,24,4
835,24,4
4910,24,4
643,24,2
3961,24,5
3581,24,3
2546,24,5
70,24,5
297,24,5
3993,24,5
5598,24,2
83,24,5
1817,24,5
212,24,5
4952,24,5
530,24,2
5775,24,5
142,24,5
2118,24,5
3577,24,5
2878,24,4
5654,24,5
2038,24,5
2862,24,5
4403,24,4
1744,24,5
5089,24,3
2621,24,5
3521,24,5
4218,24,5
4348,24,5
4928,24,5
3973,24,5
4948,24,4
1379,24,4
2325,24,5
1089,24,5
5741,24,5
2942,24,4
5292,24,5
3391,24,2
1265,24,4
4767,24,4
4429,24,3
4838,24,5
3905,24,5
3299,24,5
183,24,5
4016,24,4
1336,24,3
1605,24,5
420,24,5
2600,24,4
5548,24,1
4536,24,1
5493,24,5
3694,24,5
4526,24,5
475,24,4
441,24,5
3737,24,5
3894,24,5
4332,24,3
97,24,5
4494,24,5
2826,24,3
1779,24,3
2958,24,5
1852,24,2
4726,24,3
2007,24,3
5198,24,2
2801,24,4
942,24,3
2696,24,5
3469,24,4
2648,24,3
4546,24,3
2149,24,5
638,24,2
1578,24,5
4666,24,2
1903,24,5
4001,24,5
1057,24,1
5177,24,4
3313,24,5
2555,24,4
5640,24,5
1237,24,5
3872,24,5
1353,24,3
2399,24,5
5778,24,4
2090,24,3
2066,24,3
1214,24,4
751,24,5
4618,24,5
2261,24,4
5310,24,5
3995,24,4
4765,24,5
1496,24,4
5567,24,4
3393,24,5
2968,24,5
5661,24,5
4189,24,5
3629,24,5
3674,24,1
5041,24,2
2785,24,5
5116,24,4
3279,24,1
5776,24,2
969,24,5
3370,24,4
1738,24,4
3785,24,5
4447,24,5
4820,24,5
4935,24,3
1883,24,5
1574,24,4
2917,24,5
4648,24,5
5577,24,5
234,24,5
1652,24,1
3971,24,5
2347,24,5
596,24,3
5903,24,5
4187,24,3
3064,24,4
5445,24,4
1987,24,5
2022,24,5
1909,24,5
3837,24,5
3899,24,5
3800,24,4
5265,24,5
2199,24,5
5500,24,1
2958,24,5
708,24,5
1343,24,5
857,24,5
1843,24,5
4853,24,5
5118,24,5
5816,24,5
4924,24,5
4551,24,5
5003,24,4
1790,24,5
4322,24,5
4049,24,5
574,24,1
2707,24,5
2935,24,3
1330,24,4
2706,24,2
4072,24,5
3303,24,5
5346,24,5
1159,24,5
4611,24,5
4073,24,5
2280,24,5
3513,24,5
4868,24,5
4656,24,4
3005,24,4
5449,24,4
1644,24,3
4379,24,5
72,24,5
4613,24,5
3713,24,4
2924,24,5
5701,24,3
4680,24,4
216,24,3
5601,24,4
3574,24,4
3354,24,4
3294,24,5
2994,24,1
3013,24,5
4040,24,5
5082,24,3
2059,24,5
702,24,4
3137,24,5
1076,24,3
3300,24,4
2028,24,4
1963,24,3
2339,24,4
2165,24,2
4905,24,5
4435,24,3
934,24,5
3799,24,5
195,24,3
2144,24,4
4947,24,3
417,24,4
1176,24,4
59,24,5
181,24,3
4351,24,5
5710,24,3
4364,24,5
879,24,3
2976,24,5
1862,24,4
5579,24,5
2808,24,5
1196,24,5
4148,24,5
1904,24,5
3845,24,4
5460,24,5
961,24,5
4927,24,3
5677,25,5
1895,25,5
4081,25,5
343,25,5
839,25,5
3972,25,5
1680,25,5
267,25,5
659,25,3
778,25,5
4508,25,5
5401,25,4
3346,25,5
3046,25,3
3705,25,5
2109,25,5
937,25,4
2407,25,5
4746,25,4
3398,25,4
4142,25,4
2533,25,4
5376,25,4
573,25,4
3968,25,5
498,25,5
2368,25,5
620,25,5
456,25,5
3042,25,5
5053,25,5
5404,25,1
2839,25,1
4297,25,2
2640,25,5
256,25,1
5676,25,3
1787,25,1
5682,25,5
1684,25,5
1216,25,4
1751,25,5
4651,25,5
4950,25,5
2962,25,1
1261,25,5
232,25,2
4004,25,5
2919,25,1
2238,25,4
5104,25,5
2537,25,4
5739,25,4
2521,25,2
4634,25,5
3242,25,5
499,25,2
120,25,5
5325,25,4
5094,25,5
2017,25,4
2684,25,2
3683,25,1
5734,25,1
3607,25,5
3669,25,5
1423,25,1
5130,25,5
2760,25,5
882,25,5
3124,25,5
1607,25,4
145,25,5
85,25,5
932,25,5
1950,25,4
2879,25,5
3511,25,5
101,25,5
1925,25,2
3350,25,4
4898,25,2
3103,25,4
2863,25,3
497,25,3
2890,25,4
1093,25,5
4319,25,5
998,25,4
2034,25,4
1976,25,1
5101,25,5
2449,25,4
341,25,4
3409,25,1
1915,25,5
5017,25,3
5529,25,1
3515,25,5
718,25,4
2563,25,5
2904,25,2
3690,25,4
3435,25,2
4380,25,1
748,25,5
4125,25,4
5680,25,4
2534,25,5
1131,25,1
2671,25,5
5736,25,4
5303,25,1
2145,25,5
4145,25,5
2292,25,2
608,25,2
3145,25,5
2762,25,5
2200,25,5
4662,25,4
385,25,2
3992,25,4
2805,25,5
4305,25,5
1620,25,5
4472,25,5
1440,25,3
562,25,1
5783,25,5
1534,25,4
3277,25,5
907,25,5
1375,25,2
5904,25,5
4997,25,1
3708,25,1
619,25,5
2080,25,5
1188,25,2
2692,25,5
4657,25,5
2627,25,3
844,25,4
4028,25,2
2726,25,3
5726,25,1
4383,25,5
2161,25,3
532,25,1
1540,25,1
3452,25,5
5319,25,5
483,25,4
5268,25,4
1154,25,5
4837,25,5
4913,25,2
4011,25,5
3588,25,5
3522,25,4
1649,25,1
4855,25,5
4245,25,4
3176,25,4
4395,25,5
551,25,4
58,25,2
1492,25,5
1740,25,3
2638,25,5
4193,25,5
1721,25,4
5169,25,5
1098,25,4
4930,25,1
138,25,5
3959,25,3
4099,25,5
3239,25,2
3753,25,5
4534,25,5
3867,25,5
2959,25,5
1870,25,5
4138,25,5
55,25,3
5113,25,4
416,25,3
4581,25,1
3825,25,1
5542,25,2
5339,25,1
1181,25,5
312,25,5
3606,25,5
2592,25,2
5066,25,2
3569,25,4
2085,25,5
3631,25,1
